Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Population municipale 2020;Répartition de la pop. en 3 classes d'âges 2019 - Moins de 25 ans;Répartition de la pop. en 3 classes d'âges 2019 - Entre 25 et 64 ans;Répartition de la pop. en 3 classes d'âges 2019 - 65 ans ou plus;Part des pers. âgées de 25 à 64 ans 2019
42025;Boyer;197;80;91;26;46.2
42026;Briennon;1719;440;829;450;48.2
42027;Bully;398;104;211;87;52.4
42028;Burdignes;384;98;201;77;53.4
42029;Bussières;1512;384;719;416;47.3
42030;Bussy-Albieux;537;159;265;113;49.3
42031;Caloire;306;84;172;50;56.2
42032;Cellieu;1701;513;875;316;51.3
42033;Le Cergne;624;160;327;135;52.6
42034;Cervières;105;14;62;32;57.4
42035;Cezay;209;56;118;36;56.2
42036;Chagnon;505;149;277;70;55.9
42037;Chalain-d'Uzore;610;181;320;91;54.1
42038;Chalain-le-Comtal;721;223;387;99;54.5
42039;Chalmazel-Jeansagnière;453;80;202;172;44.5
42040;La Chamba;46;10;19;18;40.4
42041;Chambéon;639;202;337;79;54.5
42042;Chambles;1054;308;537;192;51.8
42043;Chambœuf;1812;544;942;306;52.6
42044;Le Chambon-Feugerolles;11857;3648;5484;2815;45.9
42045;La Chambonie;39;2;19;19;47.5
42046;Champdieu;1978;493;1005;437;51.9
42047;Champoly;324;82;153;92;46.9
42048;Chandon;1475;409;752;318;50.9
42049;Changy;662;196;328;130;50.2
42050;La Chapelle-en-Lafaye;138;25;62;42;47.8
42051;La Chapelle-Villars;536;180;281;70;52.8
42052;Charlieu;3714;957;1690;1048;45.7
42053;Châteauneuf;1651;454;834;342;51.2
42054;Châtelneuf;355;127;185;33;53.6
42055;Châtelus;133;44;75;21;53.6
42056;Chavanay;2885;835;1523;540;52.6
42058;Chazelles-sur-Lavieu;254;72;139;46;54
42059;Chazelles-sur-Lyon;5436;1467;2596;1359;47.9
42060;Chenereilles;524;165;269;93;51
42061;Cherier;553;171;266;133;46.7
42062;Chevrières;1158;402;606;156;52
42063;Chirassimont;399;106;210;83;52.6
42064;Chuyer;754;213;418;130;54.9
42065;Civens;1415;371;752;288;53.3
42066;Cleppé;521;127;286;99;55.8
42067;Colombier;297;82;165;51;55.4
42068;Combre;419;155;222;50;52
42069;Commelle-Vernay;3018;800;1560;645;51.9
42070;Cordelle;925;262;515;139;56.2
42071;Le Coteau;6886;1567;3080;2233;44.8
42072;La Côte-en-Couzan;64;11;34;20;51.6
42073;Cottance;741;233;373;128;50.9
42074;Coutouvre;1075;290;505;287;46.7
42075;Craintilleux;1356;455;728;180;53.4
42076;Cremeaux;912;227;436;244;48
42077;Croizet-sur-Gand;304;102;149;57;48.5
42078;Le Crozet;248;53;136;68;52.9
42079;Cuinzier;709;224;369;118;51.9
42081;Cuzieu;1547;505;813;226;52.6
42083;Dargoire;529;165;299;68;56.2
42084;Débats-Rivière-d'Orpra;160;40;79;41;49.4
42085;Doizieux;843;252;448;135;53.7
42086;Écoche;516;130;283;110;54.1
42087;Écotay-l'Olme;1230;300;582;342;47.6
42088;Épercieux-Saint-Paul;755;239;394;114;52.7
42089;Essertines-en-Châtelneuf;652;170;355;141;53.4
42090;Essertines-en-Donzy;490;165;260;70;52.5
42091;Estivareilles;684;187;345;151;50.5
42092;L'Étrat;2702;685;1261;697;47.7
42093;Farnay;1364;411;662;305;48
42094;Feurs;8352;2094;3615;2593;43.5
42095;Firminy;16953;4937;7210;4754;42.7
42096;Fontanès;683;228;334;119;49
42097;La Fouillouse;4690;1311;2268;1086;48.6
42098;Fourneaux;579;155;316;112;54.2
42099;Fraisses;3732;1046;1852;835;49.6
42100;La Gimond;279;92;135;52;48.4
42101;Graix;141;38;72;33;50.3
42102;Grammond;882;301;430;159;48.3
42103;La Grand-Croix;5100;1675;2507;990;48.5
42104;La Gresle;867;256;416;189;48.3
42105;Grézieux-le-Fromental;254;95;143;16;56.2
42106;Grézolles;243;57;112;83;44.4
42107;Gumières;320;90;161;69;50.3
42108;L'Hôpital-le-Grand;1112;389;569;148;51.4
42109;L'Hôpital-sous-Rochefort;108;24;47;37;43.5
42110;L'Horme;4766;1421;2275;1050;47.9
42112;Jarnosse;414;125;219;75;52.3
42113;Jas;239;63;119;51;51
42115;Jonzieux;1226;352;596;276;48.7
42116;Juré;246;67;125;55;50.6
42117;Lavieu;112;30;66;19;57.4
42118;Lay;754;203;351;195;46.9
42119;Leigneux;361;100;175;90;47.9
42120;Lentigny;1798;497;881;399;49.6
42121;Lérigneux;163;45;84;27;54
42122;Lézigneux;1725;521;886;308;51.7
42123;Lorette;4746;1375;2194;1147;46.5
42124;Lupé;299;80;173;43;58.4
42125;Luré;140;34;66;42;46.5
42126;Luriecq;1271;416;663;205;51.6
42127;Mably;7517;1930;3486;2236;45.6
42128;Machézal;395;113;199;79;50.9
42129;Maclas;1827;508;878;433;48.3
42130;Magneux-Haute-Rive;567;197;325;47;57.1
42131;Maizilly;330;90;167;75;50.3
42132;Malleval;562;159;308;99;54.4
42133;Marcenod;693;239;376;80;54.1
42134;Marcilly-le-Châtel;1386;427;739;225;53.1
42135;Marclopt;543;164;279;87;52.7
42136;Marcoux;780;197;400;168;52.3
42137;Margerie-Chantagret;804;239;445;112;55.9
42138;Maringes;672;229;340;100;50.8
42139;Marlhes;1340;354;633;342;47.7
42140;Marols;456;126;222;95;50
42141;Mars;571;154;292;124;51.3
42142;Merle-Leignec;322;78;157;85;48.9
42143;Mizérieux;503;162;243;85;49.6
42145;Montagny;1100;298;516;269;47.6
42146;Montarcher;65;11;33;22;50.7
42147;Montbrison;15943;4514;7533;3867;47.3
42148;Montchal;501;141;257;106;50.9
42149;Montrond-les-Bains;5444;1428;2550;1363;47.7
42150;Montverdun;1358;431;699;263;50.2
42151;Mornand-en-Forez;411;113;214;85;51.8
42152;Nandax;559;208;275;64;50.3
42153;Neaux;482;145;235;101;48.9
42154;Néronde;467;115;234;111;50.9
42155;Nervieux;1015;279;530;198;52.6
42156;Neulise;1379;415;619;338;45.1
42157;Noailly;794;244;405;146;51
42158;Les Noës;211;60;110;40;52.4
42159;Noirétable;1577;378;728;465;46.4
42160;Nollieux;188;51;88;51;46.3
42161;Notre-Dame-de-Boisset;577;160;312;101;54.4
42162;Ouches;1151;306;578;270;50.1
42163;La Pacaudière;1054;234;477;346;45.1
42164;Palogneux;68;22;30;19;42.6
42165;Panissières;2883;735;1337;820;46.2
42166;Parigny;631;208;307;109;49.2
42167;Pavezin;388;111;184;80;49
42168;Pélussin;3726;983;1871;884;50.1
42169;Périgneux;1589;489;847;244;53.6
42170;Perreux;2106;581;1038;491;49.2
42171;Pinay;284;71;140;77;48.6
42172;Planfoy;1062;328;544;187;51.4
42173;Pommiers-en-Forez;358;87;173;99;48.2
42174;Poncins;1168;346;623;181;54.2
42175;Pouilly-lès-Feurs;1207;337;619;246;51.5
42176;Pouilly-les-Nonains;2191;631;1082;458;49.8
42177;Pouilly-sous-Charlieu;2562;628;1200;705;47.4
42178;Pradines;871;255;433;145;52
42179;Pralong;863;232;462;164;53.9
42180;Précieux;1033;366;496;173;47.9
42181;Régny;1490;463;668;381;44.2
42182;Renaison;3209;817;1495;886;46.7
42183;La Ricamarie;7943;2763;3544;1565;45
42184;Riorges;10917;2696;5210;2941;48
42185;Rivas;715;255;346;98;49.5
42186;Rive-de-Gier;15086;4996;7014;2969;46.8
42187;Roanne;34415;9356;15423;9029;45.6
42188;Roche;253;70;118;66;46.5
42189;Roche-la-Molière;9878;2757;4969;2158;50.3
42191;Roisey;989;283;524;173;53.5
42192;Rozier-Côtes-d'Aurec;429;106;215;112;49.7
42193;Rozier-en-Donzy;1425;391;700;336;49.1
42194;Sail-les-Bains;201;48;90;63;44.8
42195;Sail-sous-Couzan;987;220;457;295;47
42196;Sainte-Agathe-en-Donzy;116;27;60;33;50
42197;Sainte-Agathe-la-Bouteresse;1044;285;559;201;53.5
42198;Saint-Alban-les-Eaux;916;212;435;287;46.6
42199;Saint-André-d'Apchon;1920;507;936;484;48.6
42200;Saint-André-le-Puy;1518;447;780;300;51.1
42201;Saint-Appolinard;694;195;354;140;51.4
42202;Saint-Barthélemy-Lestra;687;203;357;129;51.9
42203;Saint-Bonnet-des-Quarts;313;53;157;90;52.2
42204;Saint-Bonnet-le-Château;1497;371;625;513;41.4
42205;Saint-Bonnet-le-Courreau;689;162;347;179;50.5
42206;Saint-Bonnet-les-Oules;1718;490;868;311;52
42207;Saint-Chamond;35309;10681;16193;7966;46.5
42208;Saint-Christo-en-Jarez;1909;610;1003;290;52.7
42209;Sainte-Colombe-sur-Gand;390;89;207;100;52.3
42210;Sainte-Croix-en-Jarez;477;136;253;88;53
42211;Saint-Cyprien;2428;686;1273;488;52
42212;Saint-Cyr-de-Favières;994;309;508;144;52.9
42213;Saint-Cyr-de-Valorges;310;88;170;53;54.7
42214;Saint-Cyr-les-Vignes;1048;337;564;140;54.2
42215;Saint-Denis-de-Cabanne;1265;329;593;339;47
42216;Saint-Denis-sur-Coise;667;238;339;96;50.4
42217;Saint-Didier-sur-Rochefort;456;79;196;146;46.6
42218;Saint-Étienne;174082;59163;78966;35692;45.4
42219;Saint-Étienne-le-Molard;1028;308;547;170;53.4
42220;Saint-Forgeux-Lespinasse;606;210;315;96;50.7
42221;Sainte-Foy-Saint-Sulpice;531;146;270;98;52.5
42222;Saint-Galmier;5837;1620;2872;1334;49.3
42223;Saint-Genest-Lerpt;6185;1695;2987;1441;48.8
42224;Saint-Genest-Malifaux;2945;834;1392;692;47.7
42225;Genilac;3866;1270;2009;615;51.6
42226;Saint-Georges-de-Baroille;438;141;218;72;50.6
42227;Saint-Georges-en-Couzan;408;82;207;123;50.1
42228;Saint-Georges-Haute-Ville;1465;450;762;255;51.9
42229;Saint-Germain-la-Montagne;225;47;125;58;54.2
42230;Saint-Germain-Laval;1610;401;715;492;44.5
42231;Saint-Germain-Lespinasse;1226;349;604;285;48.8
42232;Saint-Haon-le-Châtel;636;198;316;123;49.6
42233;Saint-Haon-le-Vieux;954;265;487;202;51
42234;Saint-Héand;3659;969;1750;918;48.1
42235;Saint-Hilaire-Cusson-la-Valmitte;332;90;166;81;49.3
42236;Saint-Hilaire-sous-Charlieu;529;172;277;80;52.3
42237;Saint-Jean-Bonnefonds;6633;1986;3241;1388;49
42238;Saint-Jean-la-Vêtre;324;70;164;86;51.3
42239;Saint-Jean-Saint-Maurice-sur-Loire;1155;311;576;266;50
42240;Saint-Jean-Soleymieux;858;208;399;252;46.4
42241;Saint-Jodard;391;102;201;87;51.5
42242;Saint-Joseph;1949;593;994;341;51.6
42243;Saint-Julien-d'Oddes;288;93;130;60;45.8
42245;Vêtre-sur-Anzon;578;117;263;204;45
42246;Saint-Julien-Molin-Molette;1146;241;550;352;48.1
42247;Saint-Just-en-Bas;282;60;146;76;51.7
42248;Saint-Just-en-Chevalet;1125;230;513;387;45.4
42249;Saint-Just-la-Pendue;1661;450;723;483;43.6
42251;Saint-Laurent-la-Conche;579;158;323;100;55.6
42252;Saint-Laurent-Rochefort;255;58;129;65;51.2
42253;Saint-Léger-sur-Roanne;1161;329;567;261;49
42254;Saint-Marcel-de-Félines;792;216;425;157;53.2
42255;Saint-Marcel-d'Urfé;278;65;136;82;48.1
42256;Saint-Marcellin-en-Forez;5027;1626;2499;877;50
42257;Saint-Martin-d'Estréaux;841;185;368;283;44.1
42259;Saint-Martin-la-Plaine;3799;1188;1972;656;51.7
42260;Saint-Martin-la-Sauveté;887;229;439;222;49.3
42261;Saint-Martin-Lestra;907;282;477;147;52.6
42262;Saint-Maurice-en-Gourgois;1819;597;942;277;51.9
42264;Saint-Médard-en-Forez;965;303;492;185;50.2
42265;Saint-Michel-sur-Rhône;869;231;447;178;52.2
42266;Saint-Nizier-de-Fornas;660;165;324;174;48.9
42267;Saint-Nizier-sous-Charlieu;1695;440;815;441;48.1
42268;Vézelin-sur-Loire;803;219;426;151;53.5
42269;Saint-Paul-d'Uzore;181;51;101;22;57.8
42270;Saint-Paul-en-Cornillon;1354;379;654;324;48.2
42271;Saint-Paul-en-Jarez;4793;1488;2368;961;49.2
42272;Saint-Pierre-de-Bœuf;1697;459;893;352;52.4
42273;Saint-Pierre-la-Noaille;388;116;199;66;52.1
42274;Saint-Polgues;263;81;130;46;50.6
42275;Saint-Priest-en-Jarez;6088;1576;2966;1564;48.6
42276;Saint-Priest-la-Prugne;424;92;215;123;50
42277;Saint-Priest-la-Roche;337;97;185;59;54.3
42278;Saint-Priest-la-Vêtre;142;30;74;40;51.7
42279;Saint-Just-Saint-Rambert;15239;4203;7466;3560;49
42280;Saint-Régis-du-Coin;411;136;193;73;48
42281;Saint-Rirand;132;32;67;34;50.4
42282;Saint-Romain-d'Urfé;239;41;129;69;54
42283;Saint-Romain-en-Jarez;1214;372;632;214;51.9
42284;Saint-Romain-la-Motte;1419;359;726;332;51.2
42285;Saint-Romain-le-Puy;4099;1298;2039;753;49.9
42286;Saint-Romain-les-Atheux;948;284;497;168;52.4
42287;Saint-Sauveur-en-Rue;1086;273;557;258;51.2
42288;Saint-Sixte;699;185;382;139;54.1
42289;Saint-Symphorien-de-Lay;1923;583;880;436;46.3
42290;Saint-Thomas-la-Garde;591;154;320;113;54.5
42293;Saint-Victor-sur-Rhins;1207;404;568;220;47.7
42294;Saint-Vincent-de-Boisset;979;287;483;205;49.6
42295;Les Salles;561;154;297;105;53.4
42296;Salt-en-Donzy;552;161;268;118;49
42297;Salvizinet;598;149;326;120;54.8
42298;Sauvain;373;84;202;91;53.7
42299;Savigneux;3448;906;1722;801;50.2
42300;Sevelinges;646;187;340;116;52.8
42301;Soleymieux;707;198;376;115;54.6
42302;Sorbiers;8009;2295;3930;1649;49.9
42303;Souternon;265;52;133;92;48
42304;Sury-le-Comtal;6706;2277;3293;1083;49.5
42305;La Talaudière;7044;1798;3248;1931;46.6
42306;Tarentaise;492;142;256;85;53
42307;Tartaras;926;326;489;87;54.2
42308;La Terrasse-sur-Dorlay;772;241;407;128;52.5
42310;Thélis-la-Combe;144;29;85;35;56.9
42311;La Tour-en-Jarez;1462;455;777;239;52.8
42312;La Tourette;623;168;314;124;51.8
42313;Trelins;667;181;341;144;51.3
42314;La Tuilière;285;54;160;76;55.1
42315;Unias;424;144;218;61;51.5
42316;Unieux;8448;2630;4032;1756;47.9
42317;Urbise;122;26;66;32;53.2
42318;Usson-en-Forez;1490;320;644;522;43.3
42319;Valeille;690;229;355;122;50.3
42320;Valfleury;707;246;363;98;51.4
42321;La Valla-sur-Rochefort;102;8;45;49;44.2
42322;La Valla-en-Gier;1082;345;545;185;50.7
42323;Veauche;9001;2477;4426;2070;49.3
42324;Veauchette;1193;408;634;150;53.2
42325;Vendranges;382;128;185;63;49.2
42326;Véranne;898;251;454;172;51.8
42327;Vérin;663;176;380;108;57.2
42328;Verrières-en-Forez;719;232;352;128;49.4
42329;La Versanne;379;92;202;83;53.7
42330;Villars;7861;2190;4036;1716;50.8
42331;Villemontais;1024;292;475;255;46.5
42332;Villerest;5097;1323;2464;1243;49
42333;Villers;591;176;300;113;50.9
42334;Violay;1235;304;602;344;48.2
42335;Viricelles;445;138;221;83;50
42336;Virigneux;632;205;351;81;55
42337;Vivans;224;49;123;52;55.1
42338;Vougy;1497;347;744;398;50
42339;Chausseterre;214;44;115;59;52.7
43001;Agnat;174;39;89;50;50
43002;Aiguilhe;1454;292;720;461;48.9
43003;Allègre;873;139;428;307;49
43004;Alleyrac;119;23;64;32;53.8
43005;Alleyras;153;26;62;68;39.7
43006;Ally;128;19;71;39;55
43007;Araules;604;171;294;137;48.8
43008;Arlempdes;142;19;71;53;49.6
43009;Arlet;23;5;10;8;43.5
43010;Arsac-en-Velay;1200;366;623;204;52.2
43011;Aubazat;180;40;89;49;49.7
43012;Aurec-sur-Loire;6166;1844;2933;1365;47.8
43013;Vissac-Auteyrac;303;61;153;92;50
43014;Autrac;53;7;34;15;60.4
43015;Auvers;49;9;25;17;49
43016;Auzon;905;190;480;228;53.5
43017;Azérat;287;71;153;58;54.1
43018;Bains;1388;410;708;258;51.4
43019;Barges;110;28;52;29;48.1
43020;Bas-en-Basset;4461;1182;2201;994;50.3
43021;Beaulieu;1043;246;505;289;48.6
43022;Beaumont;270;64;145;67;52.5
43023;Beaune-sur-Arzon;207;53;111;46;53
43024;Beaux;849;194;411;245;48.3
43025;Beauzac;2986;836;1472;661;49.6
43026;Bellevue-la-Montagne;448;100;222;123;49.9
43027;Berbezit;44;5;26;14;58.3
43028;Bessamorel;480;162;250;61;52.9
43029;La Besseyre-Saint-Mary;99;23;45;29;46.5
43030;Blanzac;405;116;225;60;56.1
43031;Blassac;134;21;71;43;52.2
43032;Blavozy;1703;457;857;373;50.8
43033;Blesle;634;116;333;188;52.3
43034;Boisset;358;110;170;75;47.8
43035;Bonneval;76;9;32;26;47.2
43036;Borne;406;120;208;81;50.9
43037;Le Bouchet-Saint-Nicolas;280;83;133;64;47.5
43038;Bournoncle-Saint-Pierre;1002;244;509;245;51
43039;Le Brignon;610;166;323;120;53.1
43040;Brioude;6537;1532;3008;2069;45.5
43041;Brives-Charensac;4238;1114;1940;1132;46.4
43042;Cayres;700;168;344;198;48.5
43043;Céaux-d'Allègre;475;108;236;125;50.3
43044;Cerzat;207;41;120;49;57.2
43045;Ceyssac;431;106;211;110;49.4
43046;Chadrac;2429;532;1195;737;48.5
43047;Chadron;336;99;184;49;55.4
43048;La Chaise-Dieu;608;131;274;211;44.5
43049;Chamalières-sur-Loire;497;114;224;149;46.1
43050;Chambezon;126;36;66;22;53.2
43051;Le Chambon-sur-Lignon;2420;499;1096;836;45.1
43052;Champagnac-le-Vieux;190;26;89;78;46.1
43053;Champclause;205;47;101;57;49.2
43054;Chanaleilles;173;29;84;64;47.5
43055;Chaniat;162;39;88;39;53.1
43056;Chanteuges;419;87;226;115;52.8
43057;La Chapelle-Bertin;47;6;22;18;48
43058;La Chapelle-d'Aurec;1072;380;566;108;53.7
43059;La Chapelle-Geneste;110;11;58;40;53.2
43060;Charraix;67;17;34;17;49.3
43061;Chaspinhac;868;294;445;129;51.3
43062;Chaspuzac;810;259;446;100;55.4
43063;Chassagnes;155;35;88;33;56.7
43064;Chassignolles;65;3;25;36;38.5
43065;Chastel;120;11;57;55;46.3
43066;Chaudeyrolles;121;27;61;30;51.7
43067;Chavaniac-Lafayette;266;60;140;68;52.3
43068;Chazelles;32;4;20;9;60
43069;Chenereilles;310;99;160;61;50
43070;Chilhac;167;36;91;44;53
43071;Chomelix;462;94;229;149;48.5
43072;La Chomette;153;37;77;39;50.6
43073;Cistrières;132;21;65;48;48.5
43074;Cohade;875;243;452;189;51.1
43075;Collat;72;14;32;28;43.2
43076;Connangles;132;18;61;58;44.7
43077;Costaros;543;136;256;147;47.5
43078;Coubon;3216;846;1695;716;52
43079;Couteuges;296;71;141;89;46.7
43080;Craponne-sur-Arzon;1968;341;853;756;43.7
43082;Cronce;69;14;41;16;57.3
43083;Cubelles;149;46;76;28;50.3
43084;Cussac-sur-Loire;1673;466;844;369;50.3
43085;Desges;55;8;22;25;40
43086;Domeyrat;171;47;93;39;52
43087;Dunières;2665;704;1220;744;45.7
43088;Espalem;331;93;177;52;55
43089;Espaly-Saint-Marcel;3521;960;1735;803;49.6
43090;Esplantas-Vazeilles;127;27;64;36;50.4
43091;Les Estables;319;80;167;77;51.4
43092;Fay-sur-Lignon;358;82;153;120;43.1
43093;Félines;317;82;153;90;47.2
43094;Ferrussac;80;14;43;25;52.5
43095;Fix-Saint-Geneys;139;42;64;28;47.5
43096;Fontannes;886;276;451;175;50
43097;Freycenet-la-Cuche;105;20;49;37;46.2
43098;Freycenet-la-Tour;109;19;44;45;40.7
43099;Frugerès-les-Mines;552;135;257;160;46.6
43100;Frugières-le-Pin;181;53;89;32;51.4
43101;Goudet;56;10;30;16;53.3
43102;Grazac;1114;362;547;194;49.6
43103;Grenier-Montgon;112;20;56;37;49.6
43104;Grèzes;193;36;104;57;52.8
43105;Javaugues;179;41;101;36;56.7
43106;Jax;145;34;78;34;53.7
43107;Josat;84;9;43;34;50
43108;Jullianges;437;119;210;110;47.9
43109;Lafarre;78;11;46;20;60
43110;Lamothe;838;236;432;176;51.2
43111;Landos;872;234;392;253;44.6
43112;Langeac;3451;671;1575;1243;45.1
43113;Lantriac;1929;542;972;409;50.5
43114;Lapte;1736;488;868;373;50.2
43115;Laussonne;1015;225;515;270;51
43116;Laval-sur-Doulon;63;7;32;24;50.8
43117;Lavaudieu;250;49;123;75;49.9
43118;Lavoûte-Chilhac;266;46;100;126;36.8
43119;Lavoûte-sur-Loire;829;242;405;185;48.7
43120;Lempdes-sur-Allagnon;1317;328;648;349;48.9
43121;Léotoing;215;48;111;57;51.4
43122;Lissac;292;71;160;58;55.4
43123;Lorlanges;403;120;226;47;57.6
43124;Loudes;938;238;486;206;52.2
43125;Lubilhac;88;6;45;31;55.2
43126;Malrevers;762;218;413;130;54.3
43127;Malvalette;858;270;461;115;54.5
43128;Malvières;137;29;69;36;51.9
43129;Le Mas-de-Tence;152;35;81;39;52.2
43130;Mazet-Saint-Voy;1111;231;500;379;45
43131;Mazerat-Aurouze;196;40;103;53;52.5
43132;Mazeyrat-d'Allier;1441;371;769;305;53.2
43133;Mercœur;142;32;70;37;50.7
43134;Mézères;146;33;85;31;57
43135;Le Monastier-sur-Gazeille;1754;402;824;541;46.6
43136;Monistrol-d'Allier;213;36;104;71;49.3
43137;Monistrol-sur-Loire;8962;2685;4531;1659;51.1
43138;Monlet;414;89;179;144;43.5
43139;Montclard;54;16;27;12;49.1
43140;Le Monteil;682;207;374;104;54.6
43141;Montfaucon-en-Velay;1152;261;547;341;47.6
43142;Montregard;581;151;297;137;50.7
43143;Montusclat;126;33;56;39;43.8
43144;Moudeyres;100;33;50;15;50.5
43145;Ouides;54;7;38;12;66.7
43147;Paulhac;640;151;339;148;53.1
43148;Paulhaguet;864;181;402;285;46.3
43149;Pébrac;117;21;59;36;51.3
43150;Le Pertuis;474;134;237;97;50.6
43151;Pinols;189;27;83;79;43.9
43152;Polignac;2818;702;1438;670;51.2
43153;Pont-Salomon;1889;605;1007;290;52.9
43154;Pradelles;545;103;266;178;48.7
43155;Prades;61;3;24;35;39.1
43156;Présailles;114;27;58;31;50
43157;Le Puy-en-Velay;18947;5701;9021;4493;46.9
43158;Queyrières;347;99;170;64;51
43159;Raucoules;941;294;505;141;53.7
43160;Rauret;196;39;92;64;47.2
43162;Retournac;2986;740;1377;873;46.1
43163;Riotord;1182;281;572;326;48.5
43164;Roche-en-Régnier;479;91;211;184;43.4
43165;Rosières;1528;335;787;410;51.4
43166;Saint-André-de-Chalencon;380;90;158;127;42.1
43167;Saint-Arcons-d'Allier;196;57;93;41;48.7
43168;Saint-Arcons-de-Barges;116;18;51;47;44
43169;Saint-Austremoine;51;11;23;16;46
43170;Saint-Beauzire;453;136;237;77;52.6
43171;Saint-Bérain;81;20;42;23;50
43172;Saint-Bonnet-le-Froid;215;59;118;36;55.4
43173;Saint-Christophe-d'Allier;92;17;43;31;47.3
43174;Saint-Christophe-sur-Dolaison;948;251;514;188;54
43175;Saint-Cirgues;165;36;90;39;54.8
43177;Saint-Didier-en-Velay;3459;1038;1706;707;49.4
43178;Saint-Didier-sur-Doulon;194;32;96;66;49.5
43180;Saint-Étienne-du-Vigan;96;18;53;27;54.1
43181;Saint-Étienne-Lardeyrol;752;219;394;145;52
43182;Saint-Étienne-sur-Blesle;53;9;22;22;41.5
43183;Sainte-Eugénie-de-Villeneuve;115;23;58;32;51.4
43184;Saint-Ferréol-d'Auroure;2468;734;1312;427;53.1
43185;Sainte-Florine;3226;815;1518;867;47.4
43186;Saint-Front;406;90;202;110;50.1
43187;Saint-Geneys-près-Saint-Paulien;321;92;156;71;49.1
43188;Saint-Georges-d'Aurac;476;138;241;94;50.9
43189;Saint-Georges-Lagricol;520;131;242;145;46.7
43190;Saint-Germain-Laprade;3597;1049;1983;635;54.1
43191;Saint-Géron;245;64;133;52;53.5
43192;Saint-Haon;281;56;140;87;49.5
43193;Saint-Hilaire;161;38;85;36;53.2
43194;Saint-Hostien;697;225;354;137;49.4
43195;Saint-Ilpize;185;29;107;50;57.4
43196;Saint-Jean-d'Aubrigoux;177;31;97;46;55.9
43197;Saint-Jean-de-Nay;346;71;163;116;46.6
43198;Saint-Jean-Lachalm;298;73;146;76;49.6
43199;Saint-Jeures;967;261;503;204;51.9
43200;Saint-Julien-Chapteuil;2010;511;985;501;49.3
43201;Saint-Julien-d'Ance;246;60;121;64;49.2
43202;Saint-Julien-des-Chazes;65;16;27;28;37.9
43203;Saint-Julien-du-Pinet;490;135;250;97;51.8
43204;Saint-Julien-Molhesabate;171;26;82;67;46.9
43205;Saint-Just-Malmont;4240;1246;2152;828;50.9
43206;Saint-Just-près-Brioude;404;102;229;80;55.7
43207;Saint-Laurent-Chabreuges;248;52;140;54;56.9
43208;Sainte-Marguerite;41;14;22;7;52.3
43210;Saint-Martin-de-Fugères;236;46;117;67;50.8
43211;Saint-Maurice-de-Lignon;2623;812;1346;476;51.1
43212;Saint-Pal-de-Chalencon;1004;191;467;351;46.3
43213;Saint-Pal-de-Mons;2300;702;1185;405;51.7
43214;Saint-Pal-de-Senouire;110;22;43;45;39.1
43215;Saint-Paul-de-Tartas;184;43;79;65;42.2
43216;Saint-Paulien;2428;617;1238;580;50.8
43217;Saint-Pierre-du-Champ;544;129;249;164;45.9
43218;Saint-Pierre-Eynac;1196;360;658;168;55.5
43219;Saint-Préjet-Armandon;114;25;63;24;55.9
43220;Saint-Préjet-d'Allier;174;24;73;76;42.1
43221;Saint-Privat-d'Allier;397;78;212;107;53.3
43222;Saint-Privat-du-Dragon;165;36;82;43;50.9
43223;Saint-Romain-Lachalm;1111;349;586;171;53
43224;Sainte-Sigolène;6023;1853;2975;1162;49.7
43225;Saint-Vénérand;51;12;24;16;46.2
43226;Saint-Vert;105;21;57;29;53.3
43227;Saint-Victor-Malescours;816;272;436;114;53.1
43228;Saint-Victor-sur-Arlanc;90;10;47;33;52.7
43229;Saint-Vidal;610;193;337;80;55.3
43230;Saint-Vincent;1040;268;529;231;51.5
43231;Salettes;142;17;59;60;43.5
43232;Salzuit;347;98;188;76;52
43233;Sanssac-l'Église;1084;301;546;241;50.1
43234;Saugues;1694;373;782;542;46.1
43236;La Séauve-sur-Semène;1485;484;760;235;51.4
43237;Sembadel;227;45;110;71;48.5
43238;Séneujols;300;75;179;45;59.9
43239;Siaugues-Sainte-Marie;804;181;395;223;49.4
43240;Solignac-sous-Roche;266;59;142;62;54
43241;Solignac-sur-Loire;1274;359;624;289;49
43242;Tailhac;72;21;34;17;47.2
43244;Tence;3099;796;1467;812;47.7
43245;Thoras;218;31;107;85;48.2
43246;Tiranges;457;110;215;139;46.4
43247;Torsiac;68;18;26;22;39.4
43249;Valprivas;527;130;268;122;51.5
43250;Vals-le-Chastel;42;5;24;14;55.8
43251;Vals-près-le-Puy;3421;774;1635;1010;47.8
43252;Varennes-Saint-Honorat;25;0;12;12;50
43253;Les Vastres;193;48;101;45;51.8
43254;Vazeilles-Limandre;266;87;134;47;50.2
43256;Venteuges;341;82;184;77;53.7
43257;Vergezac;501;164;287;66;55.5
43258;Vergongheon;1810;497;884;434;48.7
43259;Vernassal;362;74;186;102;51.4
43260;Le Vernet;22;3;12;9;50
43261;Vézézoux;622;167;331;119;53.6
43262;Vieille-Brioude;1193;289;661;217;56.6
43263;Vielprat;68;4;27;36;40.3
43264;Villeneuve-d'Allier;285;64;130;91;45.6
43265;Les Villettes;1452;510;773;159;53.6
43267;Vorey;1450;329;673;453;46.3
43268;Yssingeaux;7320;2037;3590;1651;49.3
44001;Abbaretz;2056;701;1041;326;50.3
