name,address,business_status,latitude,longitude
KIP SPORT,"21 Rue Henri Becquerel, Chelles",OPERATIONAL,48.89300739999999,2.596714
PONTAULT COMBAULT UMS,"2 Av. de Caminha, Pontault-Combault",OPERATIONAL,48.804802,2.600428
LE FIVE Marville - La Courneuve,"51 Av. Roger Salengro, La Courneuve",OPERATIONAL,48.9361223,2.3872592
PADEL et TENNIS club de Germigny,"7 Rue Degas, Germigny-l'Évêque",OPERATIONAL,48.99754739999999,2.9558409
Tennis Club D'ozoir la Ferriere,"1 All. Brèche aux Loups, Ozoir-la-Ferrière",OPERATIONAL,48.7638002,2.6761962
GERMIGNY A G T,"résidence des boucles de Marne, Rue Degas, Germigny-l'Évêque",OPERATIONAL,48.998135,2.954746
OZOIR LA FERRIERE TC,"All. Brèche aux Loups, Ozoir-la-Ferrière",OPERATIONAL,48.763954,2.676227
Tennis Club De Torcy,"9 Av. Jacques Prévert, Torcy",OPERATIONAL,48.8471814,2.6524402
GRESSY EN FRANCE CMT,"parc de la mairie, Gressy",OPERATIONAL,48.964879,2.674049
PADEL et TENNIS club de Germigny,"7 Rue Degas, Germigny-l'Évêque",OPERATIONAL,48.99754739999999,2.9558409
GERMIGNY A G T,"résidence des boucles de Marne, Rue Degas, Germigny-l'Évêque",OPERATIONAL,48.998135,2.954746
NANTEUIL LES MEAUX TC,"Rue des Bruyères, Nanteuil-lès-Meaux",OPERATIONAL,48.919701,2.910179
ADN Sports,"25 Rue du Général Jansen, Châlons-en-Champagne",OPERATIONAL,48.96442219999999,4.358363499999999
TC ST MARTIN SUR LE PRE,"Rue Clovis Jacquiert, Saint-Martin-sur-le-Pré",OPERATIONAL,48.9752313,4.3408898
ADN Sports,"25 Rue du Général Jansen, Châlons-en-Champagne",OPERATIONAL,48.96442219999999,4.358363499999999
TC ST MARTIN SUR LE PRE,"Rue Clovis Jacquiert, Saint-Martin-sur-le-Pré",OPERATIONAL,48.9752313,4.3408898
BAR LE DUC UNION TENNIS,"All. des Cévennes, Bar-le-Duc",OPERATIONAL,48.781696,5.171435
Sportin67 - Schweighouse sur Moder,"17 Rue de la Sablière, Schweighouse-sur-Moder",OPERATIONAL,48.8282951,7.750362200000001
SLAMCOURT,"20 Rue des Cigognes, Mommenheim",OPERATIONAL,48.7588283,7.6475703
Tennis 🎾 Padel Club Soufflenheim,"Rue de Koenigsbruck, Soufflenheim",OPERATIONAL,48.83322159999999,7.9603756
Sportin67 - Schweighouse sur Moder,"17 Rue de la Sablière, Schweighouse-sur-Moder",OPERATIONAL,48.8282951,7.750362200000001
TC SOUFFLENHEIM,"3 Rue de la Gare, Soufflenheim",OPERATIONAL,48.833275,7.964099
TC BISCHWILLER,"46 Rue du Stade, Bischwiller",OPERATIONAL,48.778751,7.844747
SLAMCOURT,"20 Rue des Cigognes, Mommenheim",OPERATIONAL,48.7588283,7.6475703
SEEBACH TENNIS CLUB,"Nursery School, 32 Rue des Forgerons, Seebach",OPERATIONAL,48.966508,7.989183000000001
Tennis 🎾 Padel Club Soufflenheim,"Rue de Koenigsbruck, Soufflenheim",OPERATIONAL,48.83322159999999,7.9603756
PADEL CLUB BADEN-BADEN e.V.,"Am Grünbach 4, Baden-Baden",OPERATIONAL,48.7418841,8.1806065
TC SOUFFLENHEIM,"3 Rue de la Gare, Soufflenheim",OPERATIONAL,48.833275,7.964099
SEEBACH TENNIS CLUB,"Nursery School, 32 Rue des Forgerons, Seebach",OPERATIONAL,48.966508,7.989183000000001
PADEL CLUB BADEN-BADEN e.V.,"Am Grünbach 4, Baden-Baden",OPERATIONAL,48.7418841,8.1806065
"Ski-Club Ettlingen e.V. | Tennis, Squash, Ski & Padel","Im Sportpark 11, Ettlingen",OPERATIONAL,48.93771,8.388710999999999
padel-shop24.com by Cramer Court GbR,"Westmarkstraße 78, Karlsruhe",OPERATIONAL,48.9890514,8.4575292
Spielvereinigung 1910 Durlach-Aue,"Erlachseeweg 1, Karlsruhe",OPERATIONAL,48.9849148,8.4396477
"Karlsruher Eislauf- Und Tennis-Verein e.V. | Eislauf, Tennis & Padel","Kriegsstraße 300, Karlsruhe",OPERATIONAL,49.0071525,8.3638067
Tennis-Club Ettlingen e.V.,"Am Brudergarten 3, Ettlingen",OPERATIONAL,48.93521,8.4209
Island Padel,"Island Padel, Plat Douet Rd, St Clement, Jersey",OPERATIONAL,49.1752254,-2.0857916
Island Padel,"Island Padel, Plat Douet Rd, St Clement, Jersey",OPERATIONAL,49.1752254,-2.0857916
COUTANCES TC,"Imp. de Saint-Malo, Gratot",OPERATIONAL,49.051334,-1.456529
Padelshot Caen Mondeville Padel And Badminton Bar Restaurant,"6 Rue des Frères Lumière, Mondeville",OPERATIONAL,49.1568298,-0.3091582
La Pommeraie - Tennis Padel Badminton,"4 Chem. de Beauregard, Biéville-Beuville",OPERATIONAL,49.2293142,-0.3305224
Tennis Club,"Rue de la Pagnolee, Cormelles-le-Royal",OPERATIONAL,49.162673,-0.3341475
Service Universitaire des Activités Physiques et Sportives,"Gymnase Piscine, Caen",OPERATIONAL,49.1932371,-0.3633188
Space 3 Pack,"14 Rue de Bouvines, Hérouville-Saint-Clair",OPERATIONAL,49.1954799,-0.3301003
Tennis Club Caen,"Stade, 37 Rue de la Chapelle, Caen",OPERATIONAL,49.2076725,-0.3826547
Tennis Club,"1 Rue de Buddenstedt, Mondeville",OPERATIONAL,49.1643676,-0.3298833
Padelshot Caen Mondeville Padel And Badminton Bar Restaurant,"6 Rue des Frères Lumière, Mondeville",OPERATIONAL,49.1568298,-0.3091582
La Pommeraie - Tennis Padel Badminton,"4 Chem. de Beauregard, Biéville-Beuville",OPERATIONAL,49.2293142,-0.3305224
Tennis Club,"Rue de la Pagnolee, Cormelles-le-Royal",OPERATIONAL,49.162673,-0.3341475
Service Universitaire des Activités Physiques et Sportives,"Gymnase Piscine, Caen",OPERATIONAL,49.1932371,-0.3633188
Space 3 Pack,"14 Rue de Bouvines, Hérouville-Saint-Clair",OPERATIONAL,49.1954799,-0.3301003
Tennis Club Caen,"Stade, 37 Rue de la Chapelle, Caen",OPERATIONAL,49.2076725,-0.3826547
Tennis Club,"1 Rue de Buddenstedt, Mondeville",OPERATIONAL,49.1643676,-0.3298833
BERNAY SC,"20 Av. de l'Europe, Bernay",OPERATIONAL,49.08350799999999,0.588303
Tennis Club,"Bd du 14 Juillet, Saint-Sébastien-de-Morsent",OPERATIONAL,49.00868999999999,1.165981
Amicale Laïque de La Madeleine,"Rue de Russelsheim, Évreux",OPERATIONAL,49.0055154,1.1642603
Tennis Club de Vernon,"Rte de Giverny, Vernon",OPERATIONAL,49.0955945,1.4924992
Tennis Club de Mantes,"2 All. des Îles Eric Tabarly, Mantes-la-Jolie",OPERATIONAL,48.992891,1.7230446
Tennis Club de Vernon,"Rte de Giverny, Vernon",OPERATIONAL,49.0955945,1.4924992
Guyonnais TC - Club de Tennis,"Rte de Bennecourt, La Roche-Guyon",OPERATIONAL,49.0786159,1.6215126
C.S.M. ROSNEEN,"21 Rue des Martinets, Rosny-sur-Seine",OPERATIONAL,48.999893,1.646615
Tennis Club de Mantes,"2 All. des Îles Eric Tabarly, Mantes-la-Jolie",OPERATIONAL,48.992891,1.7230446
A.S. PORCHEVILLOISE,"Rue des Montoirs, Issou",OPERATIONAL,48.9767,1.776623
LES MUREAUX VAL DE SEINE TENNIS,"Rue Léo Lagrange, Les Mureaux",OPERATIONAL,48.986675,1.90621
OSS Tennis Squash Badminton Padel Pickleball,"Chem. des Luzernes, Sannois",OPERATIONAL,48.976454,2.2428386
ASSOA Tennis,"Bd Ducher, Saint-Ouen-l'Aumône",OPERATIONAL,49.0415115,2.1010258
Tennis Club du Plessis Bouchard,"Rue Albert 1er, Le Plessis-Bouchard",OPERATIONAL,49.003968,2.2447297
TENNIS CLUB DE PONTOISE,"Chem. de la Pelouse, Pontoise",OPERATIONAL,49.0374703,2.0951679
TCA TENNIS CLUB AUVERSOIS,"Rue Roger Tagliana, Auvers-sur-Oise",OPERATIONAL,49.0679415,2.1607595
ERMONT A.C.T.,"105 Rue de Saint-Gratien, Ermont",OPERATIONAL,48.989071,2.258451
Enghien Tennis Club,"33 Av. Danielle Casanova, Saint-Gratien",OPERATIONAL,48.9739721,2.2903099
EAUBONNE (CSM),"14 Rue du Dr Roux, Eaubonne",OPERATIONAL,48.999336,2.275599
HERBLAY (AST),"Chem. des Beauregards, Herblay-sur-Seine",OPERATIONAL,49.005085,2.158713
Padelmax,"Rue Marie Curie, Saint-Maximin",OPERATIONAL,49.2388472,2.4577875
Tennis Club de Coye la Forêt - Padel,"Imp. des Sangliers, Coye-la-Forêt",OPERATIONAL,49.1360585,2.468856
OSS Tennis Squash Badminton Padel Pickleball,"Chem. des Luzernes, Sannois",OPERATIONAL,48.976454,2.2428386
Tennis Club du Plessis Bouchard,"Rue Albert 1er, Le Plessis-Bouchard",OPERATIONAL,49.003968,2.2447297
ADSL Sports,"33 Av. du Maréchal Joffre, Chantilly",OPERATIONAL,49.190912,2.4645057
TCA TENNIS CLUB AUVERSOIS,"Rue Roger Tagliana, Auvers-sur-Oise",OPERATIONAL,49.0679415,2.1607595
SERVOIS TENNIS CLUB,"Rue du Stade, La Chapelle-en-Serval",OPERATIONAL,49.127792,2.523084
LOUVRES (CMO),"Rue André Malraux, Louvres",OPERATIONAL,49.0499822,2.5090384
ERMONT A.C.T.,"105 Rue de Saint-Gratien, Ermont",OPERATIONAL,48.989071,2.258451
SARCELLOIS TC - A.S.S,"Centre sportif Nelson Mandela Avenue Paul Langevin, Roissy-en-France",OPERATIONAL,48.983627,2.382156
Enghien Tennis Club,"33 Av. Danielle Casanova, Saint-Gratien",OPERATIONAL,48.9739721,2.2903099
Padelmax,"Rue Marie Curie, Saint-Maximin",OPERATIONAL,49.2388472,2.4577875
Tennis Club de Coye la Forêt - Padel,"Imp. des Sangliers, Coye-la-Forêt",OPERATIONAL,49.1360585,2.468856
MITRY MORY TC2M,"stade jules ladoumegue, Rue Marcel Paul, Mitry-Mory",OPERATIONAL,48.9802451,2.6125636
ADSL Sports,"33 Av. du Maréchal Joffre, Chantilly",OPERATIONAL,49.190912,2.4645057
SERVOIS TENNIS CLUB,"Rue du Stade, La Chapelle-en-Serval",OPERATIONAL,49.127792,2.523084
ST MARD TENNIS,"7 Bd de la République, Saint-Mard",OPERATIONAL,49.038563,2.692591
LOUVRES (CMO),"Rue André Malraux, Louvres",OPERATIONAL,49.0499822,2.5090384
ROISSY EN FRANCE TC,"3 Av. de Montmorency, Gonesse",OPERATIONAL,49.0059915,2.5101086
PADEL et TENNIS club de Germigny,"7 Rue Degas, Germigny-l'Évêque",OPERATIONAL,48.99754739999999,2.9558409
GERMIGNY A G T,"résidence des boucles de Marne, Rue Degas, Germigny-l'Évêque",OPERATIONAL,48.998135,2.954746
ST MARD TENNIS,"7 Bd de la République, Saint-Mard",OPERATIONAL,49.038563,2.692591
PADEL et TENNIS club de Germigny,"7 Rue Degas, Germigny-l'Évêque",OPERATIONAL,48.99754739999999,2.9558409
Inside Sport,"8 Rue André François J Rieg, Reims",OPERATIONAL,49.23074339999999,4.0793776
Inside Sport,"8 Rue André François J Rieg, Reims",OPERATIONAL,49.23074339999999,4.0793776
4PADEL Metz,"Zone d'aménagement concerté de la Rotonde, Rte de Jouy, Moulins-lès-Metz",OPERATIONAL,49.0860445,6.118558
Tennis de la Saussaie | Tennis & Padel,"Zone de Loisirs de la Saussaie, Moulins-lès-Metz",OPERATIONAL,49.102728,6.113859
LE FIVE Metz,"Route de Jouy, ZAC de la Rotonde, Moulins-lès-Metz",OPERATIONAL,49.0861769,6.1183378
MOULINS LES METZ TC,"Zone de Loisirs de la Saussaie, Moulins-lès-Metz",OPERATIONAL,49.1064975,6.1087107
4PADEL Metz,"Zone d'aménagement concerté de la Rotonde, Rte de Jouy, Moulins-lès-Metz",OPERATIONAL,49.0860445,6.118558
Tennis de la Saussaie | Tennis & Padel,"Zone de Loisirs de la Saussaie, Moulins-lès-Metz",OPERATIONAL,49.102728,6.113859
Padel Fleury,"11 Chem. de Metz, Fleury",OPERATIONAL,49.0432475,6.1919305
Padel Cuvry,"17 D5A, Cuvry",OPERATIONAL,49.0388962,6.1510055
Padel Cuvry,Cuvry,OPERATIONAL,49.0389314,6.1611273
ASPTT Metz Judo,"1 Rue des Hauts Peupliers, Metz",OPERATIONAL,49.107497,6.204414
LE FIVE Metz,"Route de Jouy, ZAC de la Rotonde, Moulins-lès-Metz",OPERATIONAL,49.0861769,6.1183378
Tennis Club,"2 Rue du Stade, Longeville-lès-Metz",OPERATIONAL,49.110924,6.16029
MOULINS LES METZ TC,"Zone de Loisirs de la Saussaie, Moulins-lès-Metz",OPERATIONAL,49.1064975,6.1087107
ASPTT Metz Judo,"1 Rue des Hauts Peupliers, Metz",OPERATIONAL,49.107497,6.204414
FAREBERSVILLER TC,"Rue du Stade, Farébersviller",OPERATIONAL,49.11656199999999,6.867566999999999
US FORBACH TENNIS,"Rue Félix Barth, Forbach",OPERATIONAL,49.18174,6.897321
TC Blau-Weiß Gersheim e.V.,Gersheim,OPERATIONAL,49.1439783,7.2212635
Tennis-Club Grötzingen e.V. | Tennis & Padel,"TC Grötzingen, Bruchwaldstraße 72, Karlsruhe",OPERATIONAL,49.02249519999999,8.497669799999999
padel-shop24.com by Cramer Court GbR,"Westmarkstraße 78, Karlsruhe",OPERATIONAL,48.9890514,8.4575292
Spielvereinigung 1910 Durlach-Aue,"Erlachseeweg 1, Karlsruhe",OPERATIONAL,48.9849148,8.4396477
Padel-Karlsruhe,"Am Baufeld 11, Karlsruhe",OPERATIONAL,49.0372893,8.396195200000001
TCG Padelplatz,"TC Grötzingen, Bruchwaldstraße 72, Karlsruhe",OPERATIONAL,49.0218812,8.4971964
PORT BAIL US,Rte de Barneville Carteret,OPERATIONAL,49.3359502,-1.7029413
La Pommeraie - Tennis Padel Badminton,"4 Chem. de Beauregard, Biéville-Beuville",OPERATIONAL,49.2293142,-0.3305224
La Pommeraie - Tennis Padel Badminton,"4 Chem. de Beauregard, Biéville-Beuville",OPERATIONAL,49.2293142,-0.3305224
CABOURG GARDEN TENNIS,"1 Av. Charles de Gaulle, Cabourg",OPERATIONAL,49.286942,-0.12102
CABOURG GARDEN TENNIS,"1 Av. Charles de Gaulle, Cabourg",OPERATIONAL,49.286942,-0.12102
Tennis Deauville,"Bd de la Mer, Deauville",OPERATIONAL,49.3612562,0.0694525
DEAUVILLE Association sports loisirs et culture,"Route de Paris, Saint-Arnoult",OPERATIONAL,49.3434204,0.1012842
Club de tennis de L’amirauté Deauville,"Rte de Paris, Deauville",OPERATIONAL,49.3407945,0.1004577
DEAUVILLE SC,"Bd de la Mer, Deauville",OPERATIONAL,49.36406299999999,0.07311600000000001
Tennis Deauville,"Bd de la Mer, Deauville",OPERATIONAL,49.3612562,0.0694525
DEAUVILLE Association sports loisirs et culture,"Route de Paris, Saint-Arnoult",OPERATIONAL,49.3434204,0.1012842
Club de tennis de L’amirauté Deauville,"Rte de Paris, Deauville",OPERATIONAL,49.3407945,0.1004577
DEAUVILLE SC,"Bd de la Mer, Deauville",OPERATIONAL,49.36406299999999,0.07311600000000001
O'SPARE,"830 Rue du Dr Duvrac, Bourg-Achard",OPERATIONAL,49.3623085,0.8171815
PONT AUDEMER TC,"14 Rue du Pré Baron, Pont-Audemer",OPERATIONAL,49.351532,0.512509
BOURG ACHARD SAINT OUEN - T2R,"stade pierre dannetot, Saint-Ouen-de-Thouberville",OPERATIONAL,49.348297,0.810974
LE GROS THEIL TC,"tennis club, Saint-Aubin-lès-Elbeuf",OPERATIONAL,49.226674,0.8419719999999999
4PADEL Rouen,"181 Av. du Grand Cours, Rouen",OPERATIONAL,49.4277261,1.1036454
O'SPARE,"830 Rue du Dr Duvrac, Bourg-Achard",OPERATIONAL,49.3623085,0.8171815
Soccer Park Rouen,"181 Av. du Grand Cours, Rouen",OPERATIONAL,49.4276596,1.1038652
OISSEL TENNIS LOISIR,"Av. d'Anderten, Oissel",OPERATIONAL,49.350563,1.091439
BOURG ACHARD SAINT OUEN - T2R,"stade pierre dannetot, Saint-Ouen-de-Thouberville",OPERATIONAL,49.348297,0.810974
LE GROS THEIL TC,"tennis club, Saint-Aubin-lès-Elbeuf",OPERATIONAL,49.226674,0.8419719999999999
YAINVILLE-LE TRAIT TC,"Rue de la République, Yainville",OPERATIONAL,49.4551934,0.8299942
PETIT COURONNE AA,"Rue Camille Saint-Saëns, Canteleu",OPERATIONAL,49.38781,1.029827
4PADEL Rouen,"181 Av. du Grand Cours, Rouen",OPERATIONAL,49.4277261,1.1036454
OISSEL TENNIS LOISIR,"Av. d'Anderten, Oissel",OPERATIONAL,49.350563,1.091439
tennis et squash val de reuil,"Parc Des Sports, Chau. de Ritterhude, Val-de-Reuil",OPERATIONAL,49.2722906,1.1967998
LES AUTHIEUX TC,"Place du 19 Mars 1962, Les Authieux",OPERATIONAL,49.341038,1.133715
PETIT COURONNE AA,"Rue Camille Saint-Saëns, Canteleu",OPERATIONAL,49.38781,1.029827
VALDAMPIERRE TENNIS CLUB,"Rue de la Ferme, Beauvais",OPERATIONAL,49.303987,2.051756
VALDAMPIERRE TENNIS CLUB,"Rue de la Ferme, Beauvais",OPERATIONAL,49.303987,2.051756
CFI-Box : Fabricant de Terrains de Sport,"Bât 1 C RN1 chemin rural, La Mare d'Ovillers, Mortefontaine-en-Thelle",OPERATIONAL,49.25334890000001,2.2067758
TCAB-Tennis Club de l'Agglomération de Beauvais,"Rue de l'Orangerie, Beauvais",OPERATIONAL,49.43018,2.095015
Beauvais Oise Tennis,"Parc Marcel Dassault, 11 Rue Antonio de Hojas, Beauvais",OPERATIONAL,49.4545021,2.0928418
ASA TENNIS PADEL AGNETZ,Agnetz,OPERATIONAL,49.3870964,2.3853299
Padelmax,"Rue Marie Curie, Saint-Maximin",OPERATIONAL,49.2388472,2.4577875
AGNETZ ASSOCIATION SPORTIVE,"Rue Joseph Van-Lancker, Agnetz",OPERATIONAL,49.386337,2.3860986
CFI-Box : Fabricant de Terrains de Sport,"Bât 1 C RN1 chemin rural, La Mare d'Ovillers, Mortefontaine-en-Thelle",OPERATIONAL,49.25334890000001,2.2067758
ASA TENNIS PADEL AGNETZ,Agnetz,OPERATIONAL,49.3870964,2.3853299
Padelmax,"Rue Marie Curie, Saint-Maximin",OPERATIONAL,49.2388472,2.4577875
AGNETZ ASSOCIATION SPORTIVE,"Rue Joseph Van-Lancker, Agnetz",OPERATIONAL,49.386337,2.3860986
CHOISY AU BAC TENNIS CLUB,"Chem. du Maubon, Choisy-au-Bac",OPERATIONAL,49.44321799999999,2.877052
CADUM PALMOLIVE SPORTS,"Av. du Vermandois, Compiègne",OPERATIONAL,49.430994,2.840127
CLAIROIX TENNIS CLUB,"Rue du Marais, Clairoix",OPERATIONAL,49.446478,2.83873
Le Stadium - Complexe Multisports,"43 Rte de Choisy, Compiègne",OPERATIONAL,49.427907,2.849432
MARGNY LES COMPIEGNE TC,"194 Rue Louis Gracin, Margny-lès-Compiègne",OPERATIONAL,49.429298,2.828122
Inside Sport,"8 Rue André François J Rieg, Reims",OPERATIONAL,49.23074339999999,4.0793776
Ucpa Sport Station Grand Reims,"5 Bd Jules César, Reims",OPERATIONAL,49.2628288,4.0299549
Inter Tennis,"83 Rue de Saint-Brice, Reims",OPERATIONAL,49.2602219,4.0173536
TRC DE LA MUIRE,"12 Av. du 29 Août 1944, Tinqueux",OPERATIONAL,49.24894,3.998165
Tennis Club Hagondange,"Rue du Hassel, Hagondange",OPERATIONAL,49.2513606,6.155553599999999
BASSE HAM TC,"Rue du Stade, Basse-Ham",OPERATIONAL,49.3829223,6.2320367
MANOM TC,"Rte de Garche, Florange",OPERATIONAL,49.366718,6.183332999999999
Tennis Club,"Rue du Bac, Cattenom",OPERATIONAL,49.402702,6.249472000000001
Tennis Club Thionville,"Av. Général de Gaulle, Thionville",OPERATIONAL,49.3607931,6.1728809
BASSE HAM TC,"Rue du Stade, Basse-Ham",OPERATIONAL,49.3829223,6.2320367
COTENT' INDOOR,"125 Rue Baptiste Marcet, Cherbourg-en-Cotentin",OPERATIONAL,49.6349224,-1.593868
COTENT' INDOOR,"125 Rue Baptiste Marcet, Cherbourg-en-Cotentin",OPERATIONAL,49.6349224,-1.593868
VALOGNES LA VALOGNAISE,"rue de bourgneuf, Valognes",OPERATIONAL,49.51482799999999,-1.473552
Art Sport Café,"8 Rue Marcel Toulouzan, Le Havre",OPERATIONAL,49.48655309999999,0.1464614
Havre Tennis Club,"26 Rue du Fort, Le Havre",OPERATIONAL,49.5021137,0.0957083
LE HAVRE TC MUNICIPAL,"213 Rue Edouard Vaillant, Le Havre",OPERATIONAL,49.5126522,0.1813087
Tennis Club,"Rue Guy de Maupassant, Pierrefiques",OPERATIONAL,49.7064642,0.204619
Art Sport Café,"8 Rue Marcel Toulouzan, Le Havre",OPERATIONAL,49.48655309999999,0.1464614
Havre Tennis Club,"26 Rue du Fort, Le Havre",OPERATIONAL,49.5021137,0.0957083
PAVILLY BARENTIN TC,"Restaurant LA ROUGE GRANGE, Rue de Freckenhorst, Pavilly",OPERATIONAL,49.572372,0.949614
MALAUNAY TC,"Rue Louis Lesouef, Malaunay",OPERATIONAL,49.5236093,1.0360304
Tennis Club,"Rue Victor Hugo, Notre-Dame-de-Bondeville",OPERATIONAL,49.49042499999999,1.047892
YAINVILLE-LE TRAIT TC,"Rue de la République, Yainville",OPERATIONAL,49.4551934,0.8299942
Bondeville Tennis Club,"4 Rue Victor Hugo, Notre-Dame-de-Bondeville",OPERATIONAL,49.4915047,1.0436104
Padel Arena,"16 ZA du gros chêne, Rte de Dieppe, Isneauville",OPERATIONAL,49.5037812,1.1497911
PAVILLY BARENTIN TC,"Restaurant LA ROUGE GRANGE, Rue de Freckenhorst, Pavilly",OPERATIONAL,49.572372,0.949614
MALAUNAY TC,"Rue Louis Lesouef, Malaunay",OPERATIONAL,49.5236093,1.0360304
Tennis Club,"Rue Victor Hugo, Notre-Dame-de-Bondeville",OPERATIONAL,49.49042499999999,1.047892
Bondeville Tennis Club,"4 Rue Victor Hugo, Notre-Dame-de-Bondeville",OPERATIONAL,49.4915047,1.0436104
Tennis Club De Rouen,"20 All. Pierre de Coubertin, Rouen",OPERATIONAL,49.45864719999999,1.1468777
MONTS D'AMBAZAC,"Domaine de Muret, Grez",OPERATIONAL,49.6395312,1.9782998
Raquettes Club Axonais,"Chem. de la Croix de Chivy, Laon",OPERATIONAL,49.5575364,3.6389328
Tennis Club Saint-Mard,"Rue du Stade 7, Virton",OPERATIONAL,49.5522371,5.5203672
Tennis Club Garisart | Tennis & Padel,"Weyler, Zone Artisanale 30, Arlon",OPERATIONAL,49.6502759,5.8230014
Tennis Club Saint-Mard,"Rue du Stade 7, Virton",OPERATIONAL,49.5522371,5.5203672
Letzpickleball Garisart,"ZA, Arlon",OPERATIONAL,49.6502181,5.823867799999999
Tennis Club Garisart | Tennis & Padel,"Weyler, Zone Artisanale 30, Arlon",OPERATIONAL,49.6502759,5.8230014
Tennis Club Dudelange | Tennis & Padel,"52 Rue Stade John F. Kennedy, Dudelange",OPERATIONAL,49.4887935,6.0915406
CK Sportcenter Kockelscheuer,"20 Rte de Bettembourg, Luxembourg",OPERATIONAL,49.5730778,6.1098018
Letzpickleball Garisart,"ZA, Arlon",OPERATIONAL,49.6502181,5.823867799999999
Nordicdots - Tennis and Padel,"38 Rue Charles Darwin, Luxembourg",OPERATIONAL,49.5848852,6.1233917
CK Sport & Fitness,"Rte de Bettembourg, Luxembourg",OPERATIONAL,49.5720471,6.108705
Nouvel Espace Weyler,"ZA 30, Arlon",OPERATIONAL,49.6488285,5.8260931
Tennis Club - T.C. Smash,"Bd Paul Eyschen, Luxembourg",OPERATIONAL,49.6202312,6.1272942
Tennis Club Dudelange | Tennis & Padel,"52 Rue Stade John F. Kennedy, Dudelange",OPERATIONAL,49.4887935,6.0915406
Sport4Lux,"34 Rue Gabriel Lippmann, Schuttrange",OPERATIONAL,49.6436457,6.2721703
CK Sportcenter Kockelscheuer,"20 Rte de Bettembourg, Luxembourg",OPERATIONAL,49.5730778,6.1098018
Tennis Club Bonnevoie Asbl,"115 Rue Anatole France, Luxembourg",OPERATIONAL,49.6030908,6.1616711
Nordicdots - Tennis and Padel,"38 Rue Charles Darwin, Luxembourg",OPERATIONAL,49.5848852,6.1233917
CK Sport & Fitness,"Rte de Bettembourg, Luxembourg",OPERATIONAL,49.5720471,6.108705
Tennis Club - T.C. Smash,"Bd Paul Eyschen, Luxembourg",OPERATIONAL,49.6202312,6.1272942
Sport4Lux,"34 Rue Gabriel Lippmann, Schuttrange",OPERATIONAL,49.6436457,6.2721703
Padel Tennis Mannheim,Mannheim,OPERATIONAL,49.4966885,8.500144299999999
"Pfrimmparkarena | Tennis, Padel, Badminton & Beachvolleyball","Wehrgasse 20, Worms",OPERATIONAL,49.6360934,8.3272474
FECAMP TENNIS CLUB,"Chemin ST JACQUES, Fécamp",OPERATIONAL,49.7556368,0.3807517
Tennis Club,"Rue Guy de Maupassant, Pierrefiques",OPERATIONAL,49.7064642,0.204619
FECAMP TENNIS CLUB,"Chemin ST JACQUES, Fécamp",OPERATIONAL,49.7556368,0.3807517
PALUEL TC,"Hameau de, Rte des Tennis, Paluel",OPERATIONAL,49.84914029999999,0.6305318999999999
Tennis Club Amiens Metropole,"Chem. de Vauvoix, Amiens",OPERATIONAL,49.90963259999999,2.2893529
Multiball,"51 Rue de Sully, Amiens",OPERATIONAL,49.9084009,2.2718593
SALOUEL RACING CLUB,"22,route de Normandie, Rue Victor Hugo, Salouël",OPERATIONAL,49.867691,2.237908
Tennis Club Amiens Metropole,"Chem. de Vauvoix, Amiens",OPERATIONAL,49.90963259999999,2.2893529
Multiball,"51 Rue de Sully, Amiens",OPERATIONAL,49.9084009,2.2718593
SALOUEL RACING CLUB,"22,route de Normandie, Rue Victor Hugo, Salouël",OPERATIONAL,49.867691,2.237908
Teams5 Amiens,"25 Rue le Tintoret, Amiens",OPERATIONAL,49.9259564,2.3012224
AILLY SUR NOYE TC,"10 Rue de Grattepanche, Oresmaux",OPERATIONAL,49.7562512,2.3602384
PERONNE TENNIS CLUB,"Rue Jean Toeuf, Péronne",OPERATIONAL,49.9385316,2.9312579
Tennis-Club de Bievre,"68 Rue d'Houdrémont, Bièvre",OPERATIONAL,49.9399467,5.0045432
"Libramont-Chevigny, Libramont-T.C.L.C.","Av. de Houffalize 44, Libramont-Chevigny",OPERATIONAL,49.9248574,5.3850989
Tennis Club Baudet Bertrix,"Rue de la Fontaine-Ennet 2, Bertrix",OPERATIONAL,49.8533804,5.263349
"Libramont-Chevigny, Libramont-T.C.L.C.","Av. de Houffalize 44, Libramont-Chevigny",OPERATIONAL,49.9248574,5.3850989
Tennis Club Baudet Bertrix,"Rue de la Fontaine-Ennet 2, Bertrix",OPERATIONAL,49.8533804,5.263349
padelexpert,"Am Stadion 1, Trier",OPERATIONAL,49.76882,6.6506601
LE TREPORT AS,"Parc Ste Croix, Friville-Escarbotin",OPERATIONAL,50.05257400000001,1.405058
SAINT VALERY TENNIS CLUB,"Rte d'Eu, Saint-Valery-sur-Somme",OPERATIONAL,50.183307,1.609788
FLIXECOURT TENNIS CLUB,"Rue Philippe Ermenault, Flixecourt",OPERATIONAL,50.013805,2.075931
PERONNE TENNIS CLUB,"Rue Jean Toeuf, Péronne",OPERATIONAL,49.9385316,2.9312579
Athletic Club Cambrésien Tennis,"530 Rue Bertrand Milcent, Cambrai",OPERATIONAL,50.169815,3.2225263
Athletic Club Cambrésien Tennis,"530 Rue Bertrand Milcent, Cambrai",OPERATIONAL,50.169815,3.2225263
